A,isl_videos,0001,0.0,0.0,0.0,0.34437212347984314,-0.25417575240135193,-0.048277612775564194,0.5558707118034363,-0.7155422568321228,-0.04580178111791611,0.6548728346824646,-1.0767812728881836,-0.06560534238815308,0.801133394241333,-1.2969225645065308,-0.0737423524260521,0.3749007284641266,-0.9891999959945679,0.08014284074306488,0.4808076024055481,-1.276628017425537,-0.06462377309799194,0.45988237857818604,-0.9882529973983765,-0.14862003922462463,0.4207318425178528,-0.7128850221633911,-0.16614142060279846,0.19011804461479187,-0.9800164103507996,0.05850551649928093,0.31033146381378174,-1.2393404245376587,-0.11036709696054459,0.2722362279891968,-0.8580679893493652,-0.15408895909786224,0.22968225181102753,-0.5552915930747986,-0.12525038421154022,-0.0059801675379276276,-0.9504027962684631,0.007465578615665436,0.13024184107780457,-1.1759415864944458,-0.16957448422908783,0.10134769976139069,-0.7798985242843628,-0.14285814762115479,0.06581026315689087,-0.4854656159877777,-0.05781158432364464,-0.21969741582870483,-0.8936285972595215,-0.04769500717520714,-0.06239861622452736,-1.102247953414917,-0.15603604912757874,-0.05159907415509224,-0.8220357298851013,-0.11561472713947296,-0.07934442162513733,-0.5884405374526978,-0.043453946709632874
A,isl_videos,0031,0.0,0.0,0.0,-0.1782243400812149,-0.5519261956214905,-0.10163548588752747,-0.5807209014892578,-0.9377313256263733,-0.10787348449230194,-0.9592205286026001,-1.0939663648605347,-0.11584660410881042,-1.1477341651916504,-1.299341082572937,-0.0842113271355629,-0.9025024175643921,-0.7055180668830872,0.018617339432239532,-1.1589877605438232,-0.7045645713806152,-0.16903990507125854,-0.8444563746452332,-0.5954896807670593,-0.23918092250823975,-0.7333087921142578,-0.5886515378952026,-0.2528762221336365,-0.9309610724449158,-0.3649284839630127,0.0117734270170331,-1.1835488080978394,-0.3603643774986267,-0.18467934429645538,-0.796000063419342,-0.30833014845848083,-0.18233104050159454,-0.7204275131225586,-0.3149252235889435,-0.13014227151870728,-0.921207070350647,-0.05089756101369858,-0.032075610011816025,-1.1601024866104126,-0.02509600669145584,-0.24947568774223328,-0.7726818323135376,-0.016766656190156937,-0.15216584503650665,-0.6724872589111328,-0.03875839710235596,-0.025963932275772095,-0.8892826437950134,0.27507054805755615,-0.08398536592721939,-1.071852445602417,0.2923087179660797,-0.20031511783599854,-0.8038132786750793,0.2523711621761322,-0.11617116630077362,-0.6997395753860474,0.22941826283931732,-0.01650291681289673
A,isl_videos,0021,0.0,0.0,0.0,0.007295356597751379,-0.5426973700523376,-0.07921785861253738,-0.28345856070518494,-1.1181676387786865,-0.08365851640701294,-0.5670166611671448,-1.4545695781707764,-0.10484568774700165,-0.7260444760322571,-1.7653472423553467,-0.1137964203953743,-0.633202850818634,-0.9937357306480408,0.027632122859358788,-0.8272110819816589,-1.3074718713760376,-0.15032412111759186,-0.5976797342300415,-1.1248443126678467,-0.24411624670028687,-0.3878496289253235,-0.9182676672935486,-0.25879883766174316,-0.7240930199623108,-0.6896318197250366,0.00986228697001934,-0.9010645151138306,-1.0104272365570068,-0.1828613579273224,-0.5970338582992554,-0.7717143297195435,-0.22690720856189728,-0.3533095717430115,-0.5602915287017822,-0.19244319200515747,-0.7965660095214844,-0.35579216480255127,-0.039754316210746765,-0.9344534873962402,-0.66451495885849,-0.2563190162181854,-0.6030407547950745,-0.4404154419898987,-0.2208516001701355,-0.3634220063686371,-0.2521735727787018,-0.11924378573894501,-0.8518617153167725,0.007514352910220623,-0.09262540191411972,-0.9799485206604004,-0.31070128083229065,-0.23750530183315277,-0.7275571227073669,-0.2045065015554428,-0.1869211196899414,-0.5248479843139648,-0.06177441403269768,-0.09785406291484833
A,isl_videos,0033,0.0,0.0,0.0,-0.19014319777488708,-0.522610068321228,-0.13387252390384674,-0.633065402507782,-0.8756003975868225,-0.15741688013076782,-1.050689697265625,-0.9665487408638,-0.17423680424690247,-1.2717158794403076,-1.1768940687179565,-0.1527385115623474,-0.9622640609741211,-0.586699903011322,-0.0186535082757473,-1.2263331413269043,-0.5107507109642029,-0.19794926047325134,-0.9027150869369507,-0.4476418197154999,-0.25420019030570984,-0.7725051045417786,-0.4736171066761017,-0.25924086570739746,-0.9747505187988281,-0.2230798304080963,-0.009844241663813591,-1.2487963438034058,-0.14821523427963257,-0.21358399093151093,-0.8449084758758545,-0.15554526448249817,-0.20274467766284943,-0.7277587056159973,-0.20472626388072968,-0.136578768491745,-0.9498564600944519,0.11149253696203232,-0.03828393295407295,-1.2151585817337036,0.19870884716510773,-0.27123069763183594,-0.8067972660064697,0.1381755918264389,-0.17288874089717865,-0.6584228873252869,0.07227640599012375,-0.03655649721622467,-0.8942475318908691,0.4515300393104553,-0.0760078951716423,-1.097301721572876,0.5072096586227417,-0.22455140948295593,-0.8179744482040405,0.40715378522872925,-0.15580804646015167,-0.6835471391677856,0.3303835690021515,-0.05693206191062927
A,isl_videos,0018,0.0,0.0,0.0,0.06672535091638565,-0.5351475477218628,-0.057802725583314896,-0.11654999107122421,-1.0955666303634644,-0.05660603195428848,-0.3275218605995178,-1.4459267854690552,-0.07709422707557678,-0.4055647552013397,-1.7622686624526978,-0.08827190101146698,-0.4593198895454407,-1.0676629543304443,0.05782708898186684,-0.5841326117515564,-1.3679783344268799,-0.0952029600739479,-0.38820746541023254,-1.1654590368270874,-0.1850295066833496,-0.21191522479057312,-0.9346489906311035,-0.20209763944149017,-0.5727053880691528,-0.8187413811683655,0.04087764397263527,-0.6765493154525757,-1.1148128509521484,-0.12584781646728516,-0.4348871409893036,-0.8440471887588501,-0.16978614032268524,-0.23734797537326813,-0.5903232097625732,-0.142854705452919,-0.6806541681289673,-0.5403392314910889,-0.005671441089361906,-0.7492857575416565,-0.830362856388092,-0.19397933781147003,-0.49073830246925354,-0.5662075877189636,-0.17673984169960022,-0.2923900783061981,-0.32731693983078003,-0.09583356976509094,-0.7830356359481812,-0.23200395703315735,-0.0544518306851387,-0.8428705930709839,-0.5598635673522949,-0.17713254690170288,-0.6343122720718384,-0.40899157524108887,-0.13908863067626953,-0.46704617142677307,-0.21328572928905487,-0.0652654692530632
A,isl_videos,0032,0.0,0.0,0.0,-0.21150481700897217,-0.5204268097877502,-0.0899532213807106,-0.6312714219093323,-0.8523952960968018,-0.10217802226543427,-1.0137614011764526,-0.9755145311355591,-0.122725710272789,-1.222503900527954,-1.1899689435958862,-0.11147741973400116,-0.9537311792373657,-0.5897576808929443,0.023569868877530098,-1.2078633308410645,-0.5539618730545044,-0.14305295050144196,-0.8951868414878845,-0.48211467266082764,-0.20420008897781372,-0.7683538198471069,-0.48456957936286926,-0.21629118919372559,-0.968686580657959,-0.24808800220489502,0.009935126639902592,-1.2197620868682861,-0.1992630660533905,-0.17001394927501678,-0.8379673957824707,-0.18316082656383514,-0.16704228520393372,-0.736863911151886,-0.20532290637493134,-0.11670485883951187,-0.9433061480522156,0.07671920210123062,-0.03688070550560951,-1.2008665800094604,0.13676439225673676,-0.24617226421833038,-0.8122382760047913,0.10888297855854034,-0.15299175679683685,-0.6772163510322571,0.07732311636209488,-0.03053918667137623,-0.8887572288513184,0.41228121519088745,-0.09003476053476334,-1.1010597944259644,0.44858744740486145,-0.21570606529712677,-0.8299769759178162,0.3725692331790924,-0.13617466390132904,-0.6926125884056091,0.32391420006752014,-0.03712852671742439
A,isl_videos,0015,0.0,0.0,0.0,0.17264027893543243,-0.4341987371444702,-0.04205818101763725,0.14902223646640778,-0.9782669544219971,-0.0389954149723053,0.0647936761379242,-1.3606878519058228,-0.058168139308691025,0.08251558989286423,-1.6620861291885376,-0.0677637830376625,-0.11552932113409042,-1.115186333656311,0.06430787593126297,-0.1492799073457718,-1.4002928733825684,-0.07807102799415588,-0.04809191823005676,-1.1380623579025269,-0.161233589053154,0.03671179339289665,-0.8693476319313049,-0.17738017439842224,-0.269173800945282,-0.962184727191925,0.04178471118211746,-0.29518216848373413,-1.2381466627120972,-0.10917334258556366,-0.16213898360729218,-0.9168272614479065,-0.14760716259479523,-0.06033378094434738,-0.6380362510681152,-0.12322298437356949,-0.4234062433242798,-0.7745845913887024,-0.006726022344082594,-0.4183383584022522,-1.0226930379867554,-0.17537681758403778,-0.26408880949020386,-0.6997159123420715,-0.15111784636974335,-0.1607198417186737,-0.4331473708152771,-0.07365895807743073,-0.581794261932373,-0.5524213910102844,-0.057159923017024994,-0.5570912957191467,-0.840348482131958,-0.16559220850467682,-0.4199947714805603,-0.6364547610282898,-0.1233862042427063,-0.3345738649368286,-0.4166112542152405,-0.05102743208408356
A,isl_videos,0030,0.0,0.0,0.0,-0.1929348260164261,-0.5626633167266846,-0.07132487744092941,-0.5524877309799194,-0.9441859722137451,-0.07932829856872559,-0.8970696330070496,-1.11668860912323,-0.10262122750282288,-1.0811223983764648,-1.3408890962600708,-0.10030792653560638,-0.8649809956550598,-0.7202922701835632,0.05731184408068657,-1.1042605638504028,-0.7544573545455933,-0.10517462342977524,-0.8367728590965271,-0.6332903504371643,-0.17909236252307892,-0.7092944383621216,-0.5865011215209961,-0.20165151357650757,-0.9126442670822144,-0.40746524930000305,0.0324430949985981,-1.1501247882843018,-0.4209457337856293,-0.1410323977470398,-0.800716757774353,-0.3438709080219269,-0.15628613531589508,-0.6995880603790283,-0.33999210596084595,-0.12189337611198425,-0.9138737320899963,-0.10758116841316223,-0.024287505075335503,-1.142091989517212,-0.1067875325679779,-0.21687771379947662,-0.7916476130485535,-0.0772508978843689,-0.13756687939167023,-0.6757839322090149,-0.08279501646757126,-0.03045549988746643,-0.8849936723709106,0.21763795614242554,-0.08743076771497726,-1.0817686319351196,0.1946304738521576,-0.18851396441459656,-0.8283553123474121,0.16694055497646332,-0.10406342893838882,-0.7063019275665283,0.15653523802757263,-0.008418483659625053
A,isl_videos,0023,0.0,0.0,0.0,-0.08193689584732056,-0.553733766078949,-0.07978842407464981,-0.42834192514419556,-1.0419535636901855,-0.09171230345964432,-0.7491909861564636,-1.3222438097000122,-0.12359663099050522,-0.9152718186378479,-1.627479076385498,-0.14127272367477417,-0.7680529356002808,-0.8689462542533875,0.03890832141041756,-0.9887712597846985,-1.1424181461334229,-0.15254837274551392,-0.7470795512199402,-1.004062294960022,-0.2590804994106293,-0.5115446448326111,-0.8432663679122925,-0.2812710404396057,-0.8271715641021729,-0.5616572499275208,0.018117669969797134,-1.033911943435669,-0.8517599701881409,-0.1929042637348175,-0.7134037613868713,-0.667050302028656,-0.24701638519763947,-0.4451490044593811,-0.49408796429634094,-0.21478673815727234,-0.869080662727356,-0.22812819480895996,-0.0360347218811512,-1.0322328805923462,-0.501901388168335,-0.2711329162120819,-0.6827322244644165,-0.3390564024448395,-0.24209117889404297,-0.4172411262989044,-0.1897404044866562,-0.13701385259628296,-0.896797239780426,0.14076349139213562,-0.09370038658380508,-1.036036491394043,-0.15289345383644104,-0.24980010092258453,-0.7795546054840088,-0.09580717980861664,-0.2045559287071228,-0.5635389089584351,0.018941735848784447,-0.11433225870132446
A,isl_videos,0011,0.0,0.0,0.0,0.313178688287735,-0.3224925994873047,-0.04658181220293045,0.46723803877830505,-0.7789420485496521,-0.04378214478492737,0.5011901259422302,-1.155023455619812,-0.06438202410936356,0.5984736084938049,-1.418987512588501,-0.07514435797929764,0.25640901923179626,-1.0344854593276978,0.08545985072851181,0.31635338068008423,-1.3390833139419556,-0.04498588293790817,0.3243696093559265,-1.0733363628387451,-0.12444217503070831,0.32011792063713074,-0.8122801780700684,-0.1428810954093933,0.07901035249233246,-0.9946290254592896,0.06686130166053772,0.14746610820293427,-1.2638685703277588,-0.0847397893667221,0.1646219789981842,-0.9239116907119751,-0.1314271241426468,0.17499831318855286,-0.630011796951294,-0.1109328418970108,-0.10909208655357361,-0.9203445911407471,0.020782725885510445,-0.011251558549702168,-1.1432839632034302,-0.14449845254421234,0.014529600739479065,-0.7778142690658569,-0.1273052841424942,0.020843669772148132,-0.48694929480552673,-0.05286325141787529,-0.3101958930492401,-0.8144081830978394,-0.02852686122059822,-0.1925150454044342,-1.0506421327590942,-0.12934648990631104,-0.14475132524967194,-0.7983899712562561,-0.09004312753677368,-0.14380554854869843,-0.5628567934036255,-0.020601172000169754
